Complaint Type,year,month,monthSize
Alzheimer's Care,2017,9,20
Alzheimer's Care,2017,10,20
Alzheimer's Care,2017,11,9
Alzheimer's Care,2017,12,12
Alzheimer's Care,2018,1,22
Alzheimer's Care,2018,2,15
Alzheimer's Care,2018,3,13
Alzheimer's Care,2018,4,17
Alzheimer's Care,2018,5,21
Alzheimer's Care,2018,6,30
Alzheimer's Care,2018,7,16
Alzheimer's Care,2018,8,16
Alzheimer's Care,2018,9,17
Alzheimer's Care,2018,10,12
Alzheimer's Care,2018,11,8
Alzheimer's Care,2018,12,13
Alzheimer's Care,2019,1,16
Alzheimer's Care,2019,2,16
Alzheimer's Care,2019,3,17
Alzheimer's Care,2019,4,8
Alzheimer's Care,2019,5,14
Alzheimer's Care,2019,6,1
Animal Abuse,2013,8,4
Animal Abuse,2013,9,206
Animal Abuse,2013,10,182
Animal Abuse,2013,11,221
Animal Abuse,2013,12,192
Animal Abuse,2014,1,980
Animal Abuse,2014,2,725
Animal Abuse,2014,3,638
Animal Abuse,2014,4,613
Animal Abuse,2014,5,730
Animal Abuse,2014,6,757
Animal Abuse,2014,7,825
Animal Abuse,2014,8,806
Animal Abuse,2014,9,803
Animal Abuse,2014,10,794
Animal Abuse,2014,11,735
Animal Abuse,2014,12,752
Animal Abuse,2015,1,1067
Animal Abuse,2015,2,1022
Animal Abuse,2015,3,747
Animal Abuse,2015,4,747
Animal Abuse,2015,5,845
Animal Abuse,2015,6,953
Animal Abuse,2015,7,1043
Animal Abuse,2015,8,924
Animal Abuse,2015,9,881
Animal Abuse,2015,10,821
Animal Abuse,2015,11,702
Animal Abuse,2015,12,789
Animal Abuse,2016,1,1080
Animal Abuse,2016,2,862
Animal Abuse,2016,3,767
Animal Abuse,2016,4,778
Animal Abuse,2016,5,722
Animal Abuse,2016,6,810
Animal Abuse,2016,7,935
Animal Abuse,2016,8,842
Animal Abuse,2016,9,785
Animal Abuse,2016,10,800
Animal Abuse,2016,11,752
Animal Abuse,2016,12,935
Animal Abuse,2017,1,774
Animal Abuse,2017,2,698
Animal Abuse,2017,3,780
Animal Abuse,2017,4,664
Animal Abuse,2017,5,722
Animal Abuse,2017,6,767
Animal Abuse,2017,7,778
Animal Abuse,2017,8,810
Animal Abuse,2017,9,747
Animal Abuse,2017,10,760
Animal Abuse,2017,11,723
Animal Abuse,2017,12,968
Animal Abuse,2018,1,945
Animal Abuse,2018,2,674
Animal Abuse,2018,3,701
Animal Abuse,2018,4,678
Animal Abuse,2018,5,759
Animal Abuse,2018,6,687
Animal Abuse,2018,7,757
Animal Abuse,2018,8,741
Animal Abuse,2018,9,729
Animal Abuse,2018,10,684
Animal Abuse,2018,11,686
Animal Abuse,2018,12,653
Animal Abuse,2019,1,919
Animal Abuse,2019,2,654
Animal Abuse,2019,3,636
Animal Abuse,2019,4,642
Animal Abuse,2019,5,677
Animal Abuse,2019,6,193
Animal Facility - No Permit,2010,1,7
Animal Facility - No Permit,2010,2,5
Animal Facility - No Permit,2010,3,7
Animal Facility - No Permit,2010,4,5
Animal Facility - No Permit,2010,5,16
Animal Facility - No Permit,2010,6,12
Animal Facility - No Permit,2010,7,8
Animal Facility - No Permit,2010,8,6
Animal Facility - No Permit,2010,9,1
Animal Facility - No Permit,2010,10,13
Animal Facility - No Permit,2010,11,11
Animal Facility - No Permit,2010,12,6
Animal Facility - No Permit,2011,1,2
Animal Facility - No Permit,2011,2,9
Animal Facility - No Permit,2011,3,6
Animal Facility - No Permit,2011,4,11
Animal Facility - No Permit,2011,5,7
Animal Facility - No Permit,2011,6,6
Animal Facility - No Permit,2011,7,13
Animal Facility - No Permit,2011,8,6
Animal Facility - No Permit,2011,9,4
Animal Facility - No Permit,2011,11,1
Animal Facility - No Permit,2011,12,4
Animal Facility - No Permit,2012,1,3
Animal Facility - No Permit,2012,2,5
Animal Facility - No Permit,2012,3,3
Animal Facility - No Permit,2012,4,4
Animal Facility - No Permit,2012,5,3
Animal Facility - No Permit,2012,6,3
Animal Facility - No Permit,2012,7,7
Animal Facility - No Permit,2012,8,6
Animal Facility - No Permit,2012,9,5
Animal Facility - No Permit,2012,10,1
Animal Facility - No Permit,2012,11,7
Animal Facility - No Permit,2012,12,9
Animal Facility - No Permit,2013,1,16
Animal Facility - No Permit,2013,2,4
Animal Facility - No Permit,2013,3,1
Animal Facility - No Permit,2013,4,4
Animal Facility - No Permit,2013,5,1
Animal Facility - No Permit,2013,6,3
Animal Facility - No Permit,2013,8,6
Animal Facility - No Permit,2013,9,7
Animal Facility - No Permit,2013,10,9
Animal Facility - No Permit,2013,11,4
Animal Facility - No Permit,2013,12,4
Animal Facility - No Permit,2014,1,3
Animal Facility - No Permit,2014,2,2
Animal Facility - No Permit,2014,3,10
Animal Facility - No Permit,2014,4,4
Animal Facility - No Permit,2014,5,8
Animal Facility - No Permit,2014,6,7
Animal Facility - No Permit,2014,7,14
Animal Facility - No Permit,2014,8,11
Animal Facility - No Permit,2014,9,7
Animal Facility - No Permit,2014,10,8
Animal Facility - No Permit,2014,11,3
Animal Facility - No Permit,2015,1,8
Animal Facility - No Permit,2015,2,3
Animal Facility - No Permit,2015,3,2
Animal Facility - No Permit,2015,4,11
Animal Facility - No Permit,2015,5,10
Animal Facility - No Permit,2015,6,6
Animal Facility - No Permit,2015,7,6
Animal Facility - No Permit,2015,8,12
Animal Facility - No Permit,2015,9,5
Animal Facility - No Permit,2015,10,3
Animal Facility - No Permit,2015,11,7
Animal Facility - No Permit,2015,12,1
Animal Facility - No Permit,2016,1,2
Animal Facility - No Permit,2016,2,5
Animal Facility - No Permit,2016,3,3
Animal Facility - No Permit,2016,4,9
Animal Facility - No Permit,2016,5,2
Animal Facility - No Permit,2016,6,8
Animal Facility - No Permit,2016,7,6
Animal Facility - No Permit,2016,8,5
Animal Facility - No Permit,2016,9,6
Animal Facility - No Permit,2016,10,2
Animal Facility - No Permit,2016,11,3
Animal Facility - No Permit,2016,12,9
Animal Facility - No Permit,2017,1,8
Animal Facility - No Permit,2017,2,1
Animal Facility - No Permit,2017,3,3
Animal Facility - No Permit,2017,4,3
Animal Facility - No Permit,2017,5,7
Animal Facility - No Permit,2017,6,3
Animal Facility - No Permit,2017,7,2
Animal Facility - No Permit,2017,8,6
Animal Facility - No Permit,2017,9,9
Animal Facility - No Permit,2017,10,8
Animal Facility - No Permit,2017,11,3
Animal Facility - No Permit,2017,12,5
Animal Facility - No Permit,2018,1,5
Animal Facility - No Permit,2018,2,4
Animal Facility - No Permit,2018,3,2
Animal Facility - No Permit,2018,4,9
Animal Facility - No Permit,2018,5,4
Animal Facility - No Permit,2018,6,4
Animal Facility - No Permit,2018,7,3
Animal Facility - No Permit,2018,8,8
Animal Facility - No Permit,2018,9,10
Animal Facility - No Permit,2018,10,4
Animal Facility - No Permit,2018,11,1
Animal Facility - No Permit,2018,12,3
Animal Facility - No Permit,2019,1,2
Animal Facility - No Permit,2019,2,2
Animal Facility - No Permit,2019,3,10
Animal Facility - No Permit,2019,4,7
Animal Facility - No Permit,2019,5,8
Animal Facility - No Permit,2019,6,4
Animal Facility - No Permit,2019,7,4
Animal Facility - No Permit,2019,8,8
Animal Facility - No Permit,2019,9,3
Animal Facility - No Permit,2019,10,5
Animal Facility - No Permit,2019,11,7
Animal Facility - No Permit,2019,12,6
Animal Facility - No Permit,2020,1,3
Animal Facility - No Permit,2020,2,8
Animal Facility - No Permit,2020,3,4
Animal Facility - No Permit,2020,4,1
Animal in a Park,2010,1,147
Animal in a Park,2010,2,131
Animal in a Park,2010,3,220
Animal in a Park,2010,4,217
Animal in a Park,2010,5,231
Animal in a Park,2010,6,228
Animal in a Park,2010,7,206
Animal in a Park,2010,8,216
Animal in a Park,2010,9,150
Animal in a Park,2010,10,118
Animal in a Park,2010,11,87
Animal in a Park,2010,12,58
Animal in a Park,2011,1,74
Animal in a Park,2011,2,97
Animal in a Park,2011,3,128
Animal in a Park,2011,4,146
Animal in a Park,2011,5,207
Animal in a Park,2011,6,168
Animal in a Park,2011,7,180
Animal in a Park,2011,8,147
Animal in a Park,2011,9,144
Animal in a Park,2011,10,129
Animal in a Park,2011,11,114
Animal in a Park,2011,12,80
Animal in a Park,2012,1,78
Animal in a Park,2012,2,104
Animal in a Park,2012,3,136
Animal in a Park,2012,4,158
Animal in a Park,2012,5,194
Animal in a Park,2012,6,141
Animal in a Park,2012,7,186
Animal in a Park,2012,8,164
Animal in a Park,2012,9,146
Animal in a Park,2012,10,149
Animal in a Park,2012,11,75
Animal in a Park,2012,12,85
Animal in a Park,2013,1,102
Animal in a Park,2013,2,82
Animal in a Park,2013,3,125
Animal in a Park,2013,4,182
Animal in a Park,2013,5,181
Animal in a Park,2013,6,176
Animal in a Park,2013,7,161
Animal in a Park,2013,8,129
Animal in a Park,2013,9,115
Animal in a Park,2013,10,94
Animal in a Park,2013,11,74
Animal in a Park,2013,12,60
Animal in a Park,2014,1,64
Animal in a Park,2014,2,56
Animal in a Park,2014,3,82
Animal in a Park,2014,4,110
Animal in a Park,2014,5,143
Animal in a Park,2014,6,156
Animal in a Park,2014,7,159
Animal in a Park,2014,8,137
Animal in a Park,2014,9,117
Animal in a Park,2014,10,124
Animal in a Park,2014,11,59
Animal in a Park,2014,12,76
Animal in a Park,2015,1,55
Animal in a Park,2015,2,75
Animal in a Park,2015,3,130
Animal in a Park,2015,4,169
Animal in a Park,2015,5,230
Animal in a Park,2015,6,206
Animal in a Park,2015,7,218
Animal in a Park,2015,8,208
Animal in a Park,2015,9,187
Animal in a Park,2015,10,124
Animal in a Park,2015,11,141
Animal in a Park,2015,12,95
Animal in a Park,2016,1,118
Animal in a Park,2016,2,113
Animal in a Park,2016,3,149
Animal in a Park,2016,4,187
Animal in a Park,2016,5,201
Animal in a Park,2016,6,225
Animal in a Park,2016,7,190
Animal in a Park,2016,8,172
Animal in a Park,2016,9,182
Animal in a Park,2016,10,106
Animal in a Park,2016,11,103
Animal in a Park,2016,12,131
Animal in a Park,2017,1,98
Animal in a Park,2017,2,98
Animal in a Park,2017,3,89
Animal in a Park,2017,4,221
Animal in a Park,2017,5,200
Animal in a Park,2017,6,192
Animal in a Park,2017,7,184
Animal in a Park,2017,8,165
Animal in a Park,2017,9,170
Animal in a Park,2017,10,170
Animal in a Park,2017,11,132
Animal in a Park,2017,12,97
Animal in a Park,2018,1,91
Animal in a Park,2018,2,149
Animal in a Park,2018,3,135
Animal in a Park,2018,4,199
Animal in a Park,2018,5,253
Animal in a Park,2018,6,168
Animal in a Park,2018,7,255
Animal in a Park,2018,8,305
Animal in a Park,2018,9,212
Animal in a Park,2018,10,214
Animal in a Park,2018,11,180
Animal in a Park,2018,12,130
Animal in a Park,2019,1,134
Animal in a Park,2019,2,136
Animal in a Park,2019,3,211
Animal in a Park,2019,4,235
Animal in a Park,2019,5,225
Animal in a Park,2019,6,245
Animal in a Park,2019,7,212
Animal in a Park,2019,8,200
Animal in a Park,2019,9,220
Animal in a Park,2019,10,174
Animal in a Park,2019,11,149
Animal in a Park,2019,12,142
Animal in a Park,2020,1,218
Animal in a Park,2020,2,169
Animal in a Park,2020,3,197
Animal in a Park,2020,4,88
Animal-Abuse,2018,6,5
Animal-Abuse,2018,9,1
Animal-Abuse,2018,10,1
Animal-Abuse,2018,12,1
Animal-Abuse,2019,1,1
Animal-Abuse,2019,2,1
Animal-Abuse,2019,6,416
Animal-Abuse,2019,7,681
Animal-Abuse,2019,8,601
Animal-Abuse,2019,9,578
Animal-Abuse,2019,10,576
Animal-Abuse,2019,11,682
Animal-Abuse,2019,12,671
Animal-Abuse,2020,1,738
Animal-Abuse,2020,2,625
Animal-Abuse,2020,3,520
Animal-Abuse,2020,4,156
Appliance,2019,5,1
Appliance,2019,6,1
Appliance,2019,7,1
Appliance,2019,8,1
Asbestos,2010,1,138
Asbestos,2010,2,113
Asbestos,2010,3,144
Asbestos,2010,4,169
Asbestos,2010,5,159
Asbestos,2010,6,189
Asbestos,2010,7,158
Asbestos,2010,8,158
Asbestos,2010,9,150
Asbestos,2010,10,158
Asbestos,2010,11,165
Asbestos,2010,12,126
Asbestos,2011,1,100
Asbestos,2011,2,146
Asbestos,2011,3,188
Asbestos,2011,4,141
Asbestos,2011,5,180
Asbestos,2011,6,201
Asbestos,2011,7,202
Asbestos,2011,8,165
Asbestos,2011,9,175
Asbestos,2011,10,162
Asbestos,2011,11,165
Asbestos,2011,12,152
Asbestos,2012,1,131
Asbestos,2012,2,163
Asbestos,2012,3,189
Asbestos,2012,4,194
Asbestos,2012,5,153
Asbestos,2012,6,188
Asbestos,2012,7,184
Asbestos,2012,8,193
Asbestos,2012,9,183
Asbestos,2012,10,159
Asbestos,2012,11,147
Asbestos,2012,12,146
Asbestos,2013,1,148
Asbestos,2013,2,147
Asbestos,2013,3,150
Asbestos,2013,4,186
Asbestos,2013,5,153
Asbestos,2013,6,154
Asbestos,2013,7,165
Asbestos,2013,8,173
Asbestos,2013,9,144
Asbestos,2013,10,183
Asbestos,2013,11,134
Asbestos,2013,12,107
Asbestos,2014,1,138
Asbestos,2014,2,108
Asbestos,2014,3,165
Asbestos,2014,4,182
Asbestos,2014,5,179
Asbestos,2014,6,215
Asbestos,2014,7,217
Asbestos,2014,8,191
Asbestos,2014,9,210
Asbestos,2014,10,204
Asbestos,2014,11,164
Asbestos,2014,12,128
Asbestos,2015,1,113
Asbestos,2015,2,129
Asbestos,2015,3,183
Asbestos,2015,4,202
Asbestos,2015,5,186
Asbestos,2015,6,230
Asbestos,2015,7,208
Asbestos,2015,8,234
Asbestos,2015,9,224
Asbestos,2015,10,211
Asbestos,2015,11,255
Asbestos,2015,12,175
Asbestos,2016,1,144
Asbestos,2016,2,177
Asbestos,2016,3,180
Asbestos,2016,4,195
Asbestos,2016,5,189
Asbestos,2016,6,187
Asbestos,2016,7,163
Asbestos,2016,8,191
Asbestos,2016,9,175
Asbestos,2016,10,207
Asbestos,2016,11,149
Asbestos,2016,12,116
Asbestos,2017,1,133
Asbestos,2017,2,124
Asbestos,2017,3,145
Asbestos,2017,4,152
Asbestos,2017,5,159
Asbestos,2017,6,168
Asbestos,2017,7,154
Asbestos,2017,8,179
Asbestos,2017,9,163
Asbestos,2017,10,158
Asbestos,2017,11,142
Asbestos,2017,12,129
Asbestos,2018,1,138
Asbestos,2018,2,127
Asbestos,2018,3,141
Asbestos,2018,4,173
Asbestos,2018,5,165
Asbestos,2018,6,146
Asbestos,2018,7,228
Asbestos,2018,8,288
Asbestos,2018,9,225
Asbestos,2018,10,224
Asbestos,2018,11,191
Asbestos,2018,12,155
Asbestos,2019,1,234
Asbestos,2019,2,182
Asbestos,2019,3,166
Asbestos,2019,4,213
Asbestos,2019,5,228
Asbestos,2019,6,154
Asbestos,2019,7,172
Asbestos,2019,8,149
Asbestos,2019,9,152
Asbestos,2019,10,145
Asbestos,2019,11,119
Asbestos,2019,12,99
Asbestos,2020,1,128
Asbestos,2020,2,127
Asbestos,2020,3,113
Asbestos,2020,4,10
Asbestos/Garbage Nuisance,2016,5,1
BEST/Site Safety,2010,1,112
BEST/Site Safety,2010,2,103
BEST/Site Safety,2010,3,140
BEST/Site Safety,2010,4,168
BEST/Site Safety,2010,5,157
BEST/Site Safety,2010,6,211
BEST/Site Safety,2010,7,213
BEST/Site Safety,2010,8,163
BEST/Site Safety,2010,9,140
BEST/Site Safety,2010,10,149
BEST/Site Safety,2010,11,165
BEST/Site Safety,2010,12,127
BEST/Site Safety,2011,1,76
BEST/Site Safety,2011,2,148
BEST/Site Safety,2011,3,145
BEST/Site Safety,2011,4,151
BEST/Site Safety,2011,5,189
BEST/Site Safety,2011,6,179
BEST/Site Safety,2011,7,169
BEST/Site Safety,2011,8,179
BEST/Site Safety,2011,9,123
BEST/Site Safety,2011,10,171
BEST/Site Safety,2011,11,119
BEST/Site Safety,2011,12,124
BEST/Site Safety,2012,1,134
BEST/Site Safety,2012,2,143
BEST/Site Safety,2012,3,169
BEST/Site Safety,2012,4,149
BEST/Site Safety,2012,5,188
BEST/Site Safety,2012,6,126
BEST/Site Safety,2012,7,134
BEST/Site Safety,2012,8,222
BEST/Site Safety,2012,9,152
BEST/Site Safety,2012,10,170
BEST/Site Safety,2012,11,122
BEST/Site Safety,2012,12,172
BEST/Site Safety,2013,1,177
BEST/Site Safety,2013,2,151
BEST/Site Safety,2013,3,222
BEST/Site Safety,2013,4,157
BEST/Site Safety,2013,5,206
BEST/Site Safety,2013,6,167
BEST/Site Safety,2013,7,196
BEST/Site Safety,2013,8,205
BEST/Site Safety,2013,9,205
BEST/Site Safety,2013,10,245
BEST/Site Safety,2013,11,177
BEST/Site Safety,2013,12,234
BEST/Site Safety,2014,1,131
BEST/Site Safety,2014,2,196
BEST/Site Safety,2014,3,220
BEST/Site Safety,2014,4,135
BEST/Site Safety,2014,5,133
BEST/Site Safety,2014,6,141
BEST/Site Safety,2014,7,177
BEST/Site Safety,2014,8,158
BEST/Site Safety,2014,9,156
BEST/Site Safety,2014,10,138
BEST/Site Safety,2014,11,137
BEST/Site Safety,2014,12,187
BEST/Site Safety,2015,1,140
BEST/Site Safety,2015,2,146
BEST/Site Safety,2015,3,173
BEST/Site Safety,2015,4,173
BEST/Site Safety,2015,5,216
BEST/Site Safety,2015,6,224
BEST/Site Safety,2015,7,165
BEST/Site Safety,2015,8,139
BEST/Site Safety,2015,9,139
BEST/Site Safety,2015,10,202
BEST/Site Safety,2015,11,202
BEST/Site Safety,2015,12,171
BEST/Site Safety,2016,1,158
BEST/Site Safety,2016,2,150
BEST/Site Safety,2016,3,196
BEST/Site Safety,2016,4,202
BEST/Site Safety,2016,5,194
BEST/Site Safety,2016,6,193
BEST/Site Safety,2016,7,166
BEST/Site Safety,2016,8,191
BEST/Site Safety,2016,9,192
BEST/Site Safety,2016,10,179
BEST/Site Safety,2016,11,186
BEST/Site Safety,2016,12,174
BEST/Site Safety,2017,1,204
BEST/Site Safety,2017,2,172
BEST/Site Safety,2017,3,204
BEST/Site Safety,2017,4,138
BEST/Site Safety,2017,5,207
BEST/Site Safety,2017,6,186
BEST/Site Safety,2017,7,182
BEST/Site Safety,2017,8,188
BEST/Site Safety,2017,9,174
BEST/Site Safety,2017,10,180
BEST/Site Safety,2017,11,193
BEST/Site Safety,2017,12,151
BEST/Site Safety,2018,1,126
BEST/Site Safety,2018,2,165
BEST/Site Safety,2018,3,135
BEST/Site Safety,2018,4,157
BEST/Site Safety,2018,5,161
BEST/Site Safety,2018,6,165
BEST/Site Safety,2018,7,184
BEST/Site Safety,2018,8,213
BEST/Site Safety,2018,9,158
BEST/Site Safety,2018,10,237
BEST/Site Safety,2018,11,180
BEST/Site Safety,2018,12,171
BEST/Site Safety,2019,1,156
BEST/Site Safety,2019,2,148
BEST/Site Safety,2019,3,179
BEST/Site Safety,2019,4,171
BEST/Site Safety,2019,5,209
BEST/Site Safety,2019,6,155
BEST/Site Safety,2019,7,26
BEST/Site Safety,2019,8,35
BEST/Site Safety,2019,9,30
BEST/Site Safety,2019,10,30
BEST/Site Safety,2019,11,33
BEST/Site Safety,2019,12,35
BEST/Site Safety,2020,1,20
BEST/Site Safety,2020,2,23
BEST/Site Safety,2020,3,22
BEST/Site Safety,2020,4,4
Beach/Pool/Sauna Complaint,2010,1,3
Beach/Pool/Sauna Complaint,2010,2,17
Beach/Pool/Sauna Complaint,2010,3,8
Beach/Pool/Sauna Complaint,2010,4,8
Beach/Pool/Sauna Complaint,2010,5,19
Beach/Pool/Sauna Complaint,2010,6,18
Beach/Pool/Sauna Complaint,2010,7,39
Beach/Pool/Sauna Complaint,2010,8,20
Beach/Pool/Sauna Complaint,2010,9,14
Beach/Pool/Sauna Complaint,2010,10,10
Beach/Pool/Sauna Complaint,2010,11,14
Beach/Pool/Sauna Complaint,2010,12,10
Beach/Pool/Sauna Complaint,2011,1,5
Beach/Pool/Sauna Complaint,2011,2,13
Beach/Pool/Sauna Complaint,2011,3,4
Beach/Pool/Sauna Complaint,2011,4,9
Beach/Pool/Sauna Complaint,2011,5,20
Beach/Pool/Sauna Complaint,2011,6,18
Beach/Pool/Sauna Complaint,2011,7,29
Beach/Pool/Sauna Complaint,2011,8,18
Beach/Pool/Sauna Complaint,2011,9,10
Beach/Pool/Sauna Complaint,2011,10,12
Beach/Pool/Sauna Complaint,2011,11,6
Beach/Pool/Sauna Complaint,2011,12,10
Beach/Pool/Sauna Complaint,2012,1,5
Beach/Pool/Sauna Complaint,2012,2,9
Beach/Pool/Sauna Complaint,2012,3,16
Beach/Pool/Sauna Complaint,2012,4,12
Beach/Pool/Sauna Complaint,2012,5,12
Beach/Pool/Sauna Complaint,2012,6,21
Beach/Pool/Sauna Complaint,2012,7,30
Beach/Pool/Sauna Complaint,2012,8,78
Beach/Pool/Sauna Complaint,2012,9,21
Beach/Pool/Sauna Complaint,2012,10,10
Beach/Pool/Sauna Complaint,2012,11,5
Beach/Pool/Sauna Complaint,2012,12,4
Beach/Pool/Sauna Complaint,2013,1,11
Beach/Pool/Sauna Complaint,2013,2,10
Beach/Pool/Sauna Complaint,2013,3,10
Beach/Pool/Sauna Complaint,2013,4,11
Beach/Pool/Sauna Complaint,2013,5,12
Beach/Pool/Sauna Complaint,2013,6,26
Beach/Pool/Sauna Complaint,2013,7,27
Beach/Pool/Sauna Complaint,2013,8,16
Beach/Pool/Sauna Complaint,2013,9,9
Beach/Pool/Sauna Complaint,2013,10,8
Beach/Pool/Sauna Complaint,2013,11,3
Beach/Pool/Sauna Complaint,2013,12,3
Beach/Pool/Sauna Complaint,2014,1,7
Beach/Pool/Sauna Complaint,2014,2,5
Beach/Pool/Sauna Complaint,2014,3,13
Beach/Pool/Sauna Complaint,2014,4,6
Beach/Pool/Sauna Complaint,2014,5,15
Beach/Pool/Sauna Complaint,2014,6,33
Beach/Pool/Sauna Complaint,2014,7,24
Beach/Pool/Sauna Complaint,2014,8,22
Beach/Pool/Sauna Complaint,2014,9,8
Beach/Pool/Sauna Complaint,2014,10,14
Beach/Pool/Sauna Complaint,2014,11,12
Beach/Pool/Sauna Complaint,2014,12,5
Beach/Pool/Sauna Complaint,2015,1,4
Beach/Pool/Sauna Complaint,2015,2,8
Beach/Pool/Sauna Complaint,2015,3,8
Beach/Pool/Sauna Complaint,2015,4,17
Beach/Pool/Sauna Complaint,2015,5,14
Beach/Pool/Sauna Complaint,2015,6,18
Beach/Pool/Sauna Complaint,2015,7,39
Beach/Pool/Sauna Complaint,2015,8,24
Beach/Pool/Sauna Complaint,2015,9,17
Beach/Pool/Sauna Complaint,2015,10,12
Beach/Pool/Sauna Complaint,2015,11,18
Beach/Pool/Sauna Complaint,2015,12,4
Beach/Pool/Sauna Complaint,2016,1,13
Beach/Pool/Sauna Complaint,2016,2,6
Beach/Pool/Sauna Complaint,2016,3,17
Beach/Pool/Sauna Complaint,2016,4,10
Beach/Pool/Sauna Complaint,2016,5,11
Beach/Pool/Sauna Complaint,2016,6,12
Beach/Pool/Sauna Complaint,2016,7,31
Beach/Pool/Sauna Complaint,2016,8,29
Beach/Pool/Sauna Complaint,2016,9,14
Beach/Pool/Sauna Complaint,2016,10,13
Beach/Pool/Sauna Complaint,2016,11,10
Beach/Pool/Sauna Complaint,2016,12,4
Beach/Pool/Sauna Complaint,2017,1,7
Beach/Pool/Sauna Complaint,2017,2,9
Beach/Pool/Sauna Complaint,2017,3,5
Beach/Pool/Sauna Complaint,2017,4,11
Beach/Pool/Sauna Complaint,2017,5,13
Beach/Pool/Sauna Complaint,2017,6,21
Beach/Pool/Sauna Complaint,2017,7,38
Beach/Pool/Sauna Complaint,2017,8,17
Beach/Pool/Sauna Complaint,2017,9,20
Beach/Pool/Sauna Complaint,2017,10,7
Beach/Pool/Sauna Complaint,2017,11,11
Beach/Pool/Sauna Complaint,2017,12,9
Beach/Pool/Sauna Complaint,2018,1,12
Beach/Pool/Sauna Complaint,2018,2,5
Beach/Pool/Sauna Complaint,2018,3,7
Beach/Pool/Sauna Complaint,2018,4,13
Beach/Pool/Sauna Complaint,2018,5,21
Beach/Pool/Sauna Complaint,2018,6,19
Beach/Pool/Sauna Complaint,2018,7,40
Beach/Pool/Sauna Complaint,2018,8,38
Beach/Pool/Sauna Complaint,2018,9,16
Beach/Pool/Sauna Complaint,2018,10,11
Beach/Pool/Sauna Complaint,2018,11,10
Beach/Pool/Sauna Complaint,2018,12,16
Beach/Pool/Sauna Complaint,2019,1,13
Beach/Pool/Sauna Complaint,2019,2,19
Beach/Pool/Sauna Complaint,2019,3,16
Beach/Pool/Sauna Complaint,2019,4,27
Beach/Pool/Sauna Complaint,2019,5,11
Beach/Pool/Sauna Complaint,2019,6,16
Beach/Pool/Sauna Complaint,2019,7,40
Beach/Pool/Sauna Complaint,2019,8,37
Beach/Pool/Sauna Complaint,2019,9,8
Beach/Pool/Sauna Complaint,2019,10,11
Beach/Pool/Sauna Complaint,2019,11,4
Beach/Pool/Sauna Complaint,2019,12,8
Beach/Pool/Sauna Complaint,2020,1,15
Beach/Pool/Sauna Complaint,2020,2,11
Beach/Pool/Sauna Complaint,2020,3,9
Beach/Pool/Sauna Complaint,2020,4,4
Benefit Card Replacement,2011,12,1
Benefit Card Replacement,2012,2,88
Benefit Card Replacement,2012,3,153
Benefit Card Replacement,2012,4,137
Benefit Card Replacement,2012,5,163
Benefit Card Replacement,2012,6,196
Benefit Card Replacement,2012,7,278
Benefit Card Replacement,2012,8,339
Benefit Card Replacement,2012,9,443
Benefit Card Replacement,2012,10,578
Benefit Card Replacement,2012,11,763
Benefit Card Replacement,2012,12,681
Benefit Card Replacement,2013,1,1032
Benefit Card Replacement,2013,2,831
Benefit Card Replacement,2013,3,792
Benefit Card Replacement,2013,4,902
Benefit Card Replacement,2013,5,872
Benefit Card Replacement,2013,6,832
Benefit Card Replacement,2013,7,1084
Benefit Card Replacement,2013,8,1159
Benefit Card Replacement,2013,9,1080
Benefit Card Replacement,2013,10,469
Benefit Card Replacement,2013,11,466
Benefit Card Replacement,2013,12,690
Benefit Card Replacement,2014,1,1126
Benefit Card Replacement,2014,2,1049
Benefit Card Replacement,2014,3,1241
Benefit Card Replacement,2014,4,1366
Benefit Card Replacement,2014,5,1413
Benefit Card Replacement,2014,6,1391
Benefit Card Replacement,2014,7,1484
Benefit Card Replacement,2014,8,1451
Benefit Card Replacement,2014,9,1575
Benefit Card Replacement,2014,10,1745
Benefit Card Replacement,2014,11,1607
Benefit Card Replacement,2014,12,1713
Benefit Card Replacement,2015,1,1971
Benefit Card Replacement,2015,2,1672
Benefit Card Replacement,2015,3,1887
Benefit Card Replacement,2015,4,1947
Benefit Card Replacement,2015,5,1935
Benefit Card Replacement,2015,6,2016
Benefit Card Replacement,2015,7,1958
Benefit Card Replacement,2015,8,1864
